page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
75	30	911	e	517	3.82	7.21	10.00	38	0.969	1.200	1	117	1019	4023
75	30	977	m	1105	5.21	8.49	12.17	49	1.627	1.383	1	22	1085	4023
75	30	1026	u	882	5.55	10.00	12.81	45	1.595	1.663	1	27	1134	4023
75	30	1071	c	726	5.18	8.49	11.66	40	1.669	1.477	1	42	1179	4023
75	30	1111	k	980	5.12	8.25	12.00	45	1.378	1.374	1	10	1219	4023
75	30	1183	o	707	4.97	8.10	10.00	35	1.468	1.372	1	81	1291	4023
75	30	1218	f	802	5.09	8.25	14.14	41	1.531	1.374	1	15	1326	4023
75	30	1283	B	1020	4.55	8.00	11.66	45	1.727	1.373	1	9	1391	4023
75	30	1328	i	677	5.27	8.49	12.00	35	1.820	1.416	1	100	1436	4023
75	30	1363	t	699	5.26	8.49	14.42	36	1.612	1.414	1	107	1471	4023
75	30	1399	c	731	5.24	8.49	11.31	37	1.680	1.477	1	42	1507	4023
75	30	1436	o	699	4.91	8.00	10.00	41	1.452	1.355	1	81	1544	4023
75	30	1477	i	675	5.36	8.94	12.00	35	1.814	1.492	1	100	1585	4023
75	30	1512	n	870	5.42	8.94	12.81	43	1.745	1.422	1	75	1620	4023
75	30	1555	'	357	6.39	11.66	15.23	27	22.313	1.651	1	7	1663	4023
75	30	1582	s	862	5.37	8.94	12.00	34	1.470	1.415	1	75	1690	4023
75	30	1644	r	750	5.70	10.00	13.42	40	1.705	1.641	1	53	1752	4023
75	30	1684	a	865	4.95	8.00	12.00	41	1.524	1.383	1	81	1792	4023
75	30	1725	b	870	5.12	8.25	12.00	40	1.509	1.391	1	22	1833	4023
75	30	1765	b	886	5.16	8.25	12.00	42	1.537	1.391	1	22	1873	4023
75	30	1807	i	654	5.25	8.49	12.00	32	1.758	1.416	1	100	1915	4023
75	30	1839	t	735	5.25	8.49	14.14	36	1.695	1.414	1	107	1947	4023
75	30	1901	h	1001	5.31	8.49	13.42	47	1.776	1.473	1	58	2009	4023
75	30	1948	o	709	4.93	8.05	10.00	38	1.472	1.364	1	81	2056	4023
75	30	1986	l	685	5.15	8.00	12.00	36	1.678	1.347	1	43	2094	4023
75	30	2022	e	507	3.85	7.21	10.00	37	0.951	1.200	1	117	2130	4023
75	30	2086	i	679	5.24	8.49	12.00	33	1.825	1.416	1	100	2194	4023
75	30	2119	f	803	5.02	8.25	12.81	40	1.533	1.374	1	15	2227	4023
75	30	2182	t	723	5.40	8.94	15.62	35	1.667	1.491	1	107	2290	4023
75	30	2217	h	1003	5.22	8.49	13.42	48	1.780	1.473	1	58	2325	4023
75	30	2265	i	692	5.37	8.94	12.00	36	1.860	1.492	1	100	2373	4023
75	30	2301	s	882	5.42	8.94	12.17	36	1.504	1.415	1	75	2409	4023
75	31	481	w	957	6.06	10.20	14.00	49	1.569	1.591	1	15	589	4130
75	31	530	e	532	3.86	7.21	10.00	40	0.997	1.200	1	117	638	4130
75	31	570	r	763	5.83	10.00	14.00	44	1.735	1.641	1	53	678	4130
75	31	614	e	509	3.83	7.21	10.00	43	0.954	1.200	1	117	722	4130
75	31	657	n	895	5.60	10.00	14.00	45	1.795	1.590	1	75	765	4130
75	31	702	'	355	6.38	11.66	16.00	24	22.188	1.651	1	7	810	4130
75	31	726	t	708	5.29	8.49	14.14	36	1.633	1.414	1	107	834	4130
75	31	787	t	716	5.42	8.94	15.62	37	1.651	1.491	1	107	895	4130
75	31	824	r	768	5.84	10.00	13.42	40	1.746	1.641	1	53	932	4130
75	31	864	u	894	5.59	10.00	13.42	47	1.617	1.663	1	27	972	4130
75	31	911	e	513	3.82	7.21	10.00	40	0.962	1.200	1	117	1019	4130
75	31	951	.	293	6.96	13.29	18.00	25	1.643	1.415	1	21	1059	4130
75	31	1003	A	521	3.94	7.21	10.20	45	0.997	1.000	0	2	1111	4130
75	31	1048	n	532	3.91	6.32	10.00	39	1.067	1.005	0	75	1156	4130
75	31	1087	y	637	4.05	6.68	11.31	44	1.170	1.034	0	24	1195	4130
75	31	1131	t	451	3.85	6.00	10.00	35	1.040	1.000	0	107	1239	4130
75	31	1166	h	560	3.48	6.00	8.49	44	0.994	1.041	0	58	1274	4130
75	31	1210	i	378	3.65	6.00	8.49	34	1.016	1.001	0	100	1318	4130
75	31	1244	n	536	3.96	6.32	10.20	41	1.075	1.005	0	75	1352	4130
75	31	1285	g	737	3.42	5.66	8.00	41	1.081	1.053	0	22	1393	4130
75	31	1349	w	616	4.01	6.32	11.31	46	1.010	0.987	0	15	1457	4130
75	31	1395	o	503	3.80	6.00	8.00	35	1.045	1.016	0	81	1503	4130
75	31	1430	r	478	3.99	6.00	8.49	38	1.087	0.985	0	53	1538	4130
75	31	1468	t	444	3.81	6.00	10.00	35	1.024	1.000	0	107	1576	4130
75	31	1503	h	581	3.54	6.00	8.49	44	1.031	1.041	0	58	1611	4130
75	31	1572	h	584	3.57	6.00	8.25	44	1.036	1.041	0	58	1680	4130
75	31	1616	e	550	3.81	6.00	10.00	35	1.031	0.998	0	117	1724	4130
75	31	1651	a	580	3.65	6.00	8.00	42	1.022	1.037	0	81	1759	4130
75	31	1693	r	482	4.06	6.32	8.94	39	1.096	1.038	0	53	1801	4130
75	31	1732	i	382	3.66	6.00	8.49	31	1.027	1.001	0	100	1840	4130
75	31	1763	n	538	3.96	6.59	11.31	42	1.079	1.048	0	75	1871	4130
75	31	1805	g	723	3.42	5.66	8.00	40	1.061	1.053	0	22	1913	4130
75	31	1869	i	405	3.80	6.00	8.49	32	1.089	1.001	0	100	1977	4130
75	31	1901	s	588	3.99	6.32	10.00	31	1.003	1.001	0	75	2009	4130
75	31	1959	h	563	3.46	5.66	8.49	44	0.999	0.982	0	58	2067	4130
75	31	2003	a	574	3.60	6.00	8.25	41	1.011	1.037	0	81	2111	4130
75	31	2044	r	453	3.86	6.00	8.49	39	1.030	0.985	0	53	2152	4130
75	31	2083	d	564	3.60	6.00	8.94	37	1.044	1.047	0	30	2191	4130
75	31	2143	t	454	3.84	6.00	10.00	34	1.047	1.000	0	107	2251	4130
75	31	2177	o	507	3.80	6.00	8.00	35	1.053	1.016	0	81	2285	4130
75	31	2235	l	480	3.92	6.00	8.49	35	1.176	1.010	0	43	2343	4130
75	31	2270	i	390	3.63	6.00	8.25	34	1.048	1.001	0	100	2378	4130
75	31	2304	s	606	4.03	6.32	10.20	34	1.033	1.001	0	75	2412	4130
75	31	2338	t	449	3.76	6.00	10.00	33	1.036	1.000	0	107	2446	4130
75	31	2371	e	570	3.97	6.00	10.00	38	1.069	0.998	0	117	2479	4130
75	31	2409	n	529	3.92	6.32	10.77	41	1.061	1.005	0	75	2517	4130
75	32	594	N	639	3.43	6.00	8.94	45	1.015	1.000	0	4	702	4237
75	32	639	i	397	3.73	6.00	8.49	32	1.067	1.001	0	100	747	4237
75	32	671	c	471	3.78	6.00	8.00	34	1.083	1.045	0	42	779	4237
75	32	705	e	575	3.93	6.00	10.00	36	1.078	0.998	0	117	813	4237
75	32	741	,	265	5.18	9.58	12.81	20	1.077	0.978	0	4	849	4237
75	32	786	p	661	3.79	6.00	8.49	35	1.101	1.018	0	15	894	4237
75	32	821	l	490	3.96	6.00	8.49	35	1.200	1.010	0	43	929	4237
75	32	856	e	563	3.89	6.00	10.00	38	1.056	0.998	0	117	964	4237
75	32	894	a	600	3.71	6.00	8.25	42	1.057	1.037	0	81	1002	4237
75	32	936	s	610	4.11	6.32	10.00	35	1.040	1.001	0	75	1044	4237
75	32	971	a	594	3.71	6.00	8.49	43	1.046	1.037	0	81	1079	4237
75	32	1014	n	546	3.90	6.32	10.77	41	1.095	1.005	0	75	1122	4237
75	32	1055	t	445	3.74	6.00	10.00	32	1.026	1.000	0	107	1163	4237
75	32	1110	w	624	4.06	6.32	11.31	45	1.023	0.987	0	15	1218	4237
75	32	1155	o	510	3.82	6.00	8.00	36	1.059	1.016	0	81	1263	4237
75	32	1191	r	486	4.09	6.32	10.00	36	1.105	1.038	0	53	1299	4237
75	32	1227	d	570	3.64	6.00	8.94	40	1.055	1.047	0	30	1335	4237
75	32	1267	s	623	4.13	6.32	10.00	35	1.062	1.001	0	75	1375	4237
75	32	1328	f	521	3.84	6.00	10.00	32	0.995	1.000	0	15	1436	4237
75	32	1360	r	486	3.93	6.32	8.94	37	1.105	1.038	0	53	1468	4237
75	32	1397	o	504	3.79	6.00	8.00	39	1.047	1.016	0	81	1505	4237
75	32	1436	m	752	3.98	6.32	10.00	46	1.107	1.030	0	22	1544	4237
75	32	1510	c	445	3.67	6.00	8.00	35	1.023	1.045	0	42	1618	4237
75	32	1545	o	510	3.88	6.00	8.00	35	1.059	1.016	0	81	1653	4237
75	32	1580	n	522	3.85	6.29	10.00	41	1.047	1.000	0	75	1688	4237
75	32	1646	m	733	3.90	6.32	10.00	45	1.079	1.030	0	22	1754	4237
75	32	1691	e	561	3.87	6.00	10.00	38	1.052	0.998	0	117	1799	4237
75	32	1729	n	532	3.90	6.32	10.77	41	1.067	1.005	0	75	1837	4237
75	32	1796	a	576	3.62	6.00	8.25	41	1.015	1.037	0	81	1904	4237
75	32	1837	n	505	3.82	6.32	10.00	41	1.013	1.005	0	75	1945	4237
75	32	1878	d	562	3.61	6.00	8.94	38	1.040	1.047	0	30	1986	4237
75	32	1942	s	595	4.06	6.32	10.00	32	1.015	1.001	0	75	2050	4237
75	32	1974	h	585	3.48	5.66	8.49	47	1.038	0.982	0	58	2082	4237
75	32	2021	i	409	3.68	6.00	8.49	32	1.099	1.001	0	100	2129	4237
75	32	2053	t	434	3.80	6.00	10.00	30	1.001	1.000	0	107	2161	4237
75	32	2083	c	448	3.66	5.76	8.00	35	1.030	1.003	0	42	2191	4237
75	32	2118	o	510	3.85	6.00	8.25	35	1.059	1.016	0	81	2226	4237
75	32	2153	i	404	3.73	6.00	8.49	34	1.086	1.001	0	100	2261	4237
75	32	2187	n	539	3.92	6.32	10.77	41	1.081	1.005	0	75	2295	4237
75	32	2228	e	563	3.88	6.00	10.00	38	1.056	0.998	0	117	2336	4237
75	32	2266	r	488	4.02	6.00	10.00	38	1.110	0.985	0	53	2374	4237
75	32	2304	s	626	4.12	6.32	10.00	34	1.067	1.001	0	75	2412	4237
75	33	615	e	586	3.97	6.16	10.00	35	1.099	1.025	0	117	723	4343
75	33	650	a	614	3.72	6.00	8.49	40	1.081	1.037	0	81	758	4343
75	33	690	s	640	4.24	7.21	10.00	37	1.091	1.141	0	75	798	4343
75	33	727	y	662	4.16	7.21	11.31	41	1.216	1.116	0	24	835	4343
75	33	791	l	490	4.01	6.00	8.49	35	1.200	1.010	0	43	899	4343
75	33	826	i	399	3.72	6.00	8.49	32	1.073	1.001	0	100	934	4343
75	33	858	s	624	4.18	7.21	10.00	37	1.064	1.141	0	75	966	4343
75	33	895	t	446	3.77	6.00	10.00	35	1.029	1.000	0	107	1003	4343
75	33	930	e	572	3.91	6.00	10.00	36	1.072	0.998	0	117	1038	4343
75	33	966	n	531	3.90	6.32	10.77	42	1.065	1.005	0	75	1074	4343
75	33	1008	i	412	3.80	6.00	8.49	34	1.107	1.001	0	100	1116	4343
75	33	1042	n	546	3.91	6.32	10.77	40	1.095	1.005	0	75	1150	4343
75	33	1082	g	770	3.52	5.69	8.49	41	1.130	1.060	0	22	1190	4343
75	33	1147	f	492	3.96	6.00	10.00	27	0.939	1.000	0	15	1255	4343
75	33	1174	o	568	3.81	6.00	8.00	36	1.180	1.016	0	81	1282	4343
75	33	1210	r	473	4.00	6.00	10.00	37	1.075	0.985	0	53	1318	4343
75	33	1269	t	442	3.74	6.00	10.00	33	1.019	1.000	0	107	1377	4343
75	33	1302	h	593	3.59	6.00	8.49	43	1.052	1.041	0	58	1410	4343
75	33	1345	e	563	3.86	6.00	10.00	36	1.056	0.998	0	117	1453	4343
75	33	1406	g	747	3.47	5.66	8.49	39	1.096	1.053	0	22	1514	4343
75	33	1445	u	577	4.06	6.00	10.00	44	1.044	0.998	0	27	1553	4343
75	33	1489	l	487	3.93	6.00	8.49	34	1.193	1.010	0	43	1597	4343
75	33	1523	l	483	3.88	6.00	8.49	37	1.183	1.010	0	43	1631	4343
75	33	1560	i	386	3.70	6.00	8.49	31	1.038	1.001	0	100	1668	4343
75	33	1591	b	583	3.68	6.00	8.49	36	1.011	1.012	0	22	1699	4343
75	33	1627	l	482	3.88	6.00	8.94	35	1.181	1.010	0	43	1735	4343
75	33	1662	e	563	3.88	6.00	10.00	33	1.056	0.998	0	117	1770	4343
75	33	1720	a	586	3.65	6.00	8.49	41	1.032	1.037	0	81	1828	4343
75	33	1761	n	549	4.00	6.32	11.31	39	1.101	1.005	0	75	1869	4343
75	33	1800	d	572	3.61	5.66	8.49	41	1.058	0.987	0	30	1908	4343
75	33	1865	u	569	4.01	6.00	10.00	43	1.029	0.998	0	27	1973	4343
75	33	1908	n	538	3.98	7.21	11.31	42	1.079	1.146	0	75	2016	4343
75	33	1950	l	491	4.04	6.00	10.00	35	1.203	1.010	0	43	2058	4343
75	33	1985	o	510	3.82	6.00	8.00	34	1.059	1.016	0	81	2093	4343
75	33	2019	v	480	4.01	6.32	10.00	40	1.049	1.000	0	8	2127	4343
75	33	2059	e	582	3.96	6.00	10.00	36	1.091	0.998	0	117	2167	4343
75	33	2095	d	592	3.69	6.00	8.94	41	1.095	1.047	0	30	2203	4343
75	33	2136	.	172	5.46	10.00	14.00	21	0.965	1.064	0	21	2244	4343
